4126;22 THAI CUISINE;22;MAIDEN LANE;MANHATTAN;10038;15.2500000000000000;40.7091;-74.0091
18831;230 FIFTH;230;FIFTH AVENUE;MANHATTAN;10001;17.0000000000000000;40.7442;-73.9883
13901;234 CHINA CITY;234;KINGS HIGHWAY;BROOKLYN;11223;12.0000000000000000;40.6052;-73.9822
8193;2419 CHINA STAR RESTAURANT;2419;FOSTER AVE;BROOKLYN;11210;10.5000000000000000;40.6384;-73.9533
21542;241ST CAFE RESTAURANT;4703;WHITE PLAINS RD;BRONX;10470;5.0000000000000000;40.9037;-73.8504
17899;24 HOUR FITNESS;1009      ;FLATBUSH AVENUE                                   ;BROOKLYN;11226;23.5000000000000000;40.6471;-73.9571
15115;24 HOUR FITNESS;80-02     ;KEW GARDENS ROAD                                  ;QUEENS;11415;15.5000000000000000;40.7136;-73.8314
15545;25TH DELI;4819;25 AVENUE;QUEENS;11103;6.0000000000000000;40.7648;-73.9046
2452;26 SEATS;168       ;AVENUE B                                                                        ;MANHATTAN;10009;14.3333333333333333;40.7273;-73.9799
1434;27 SHENG WANG NOODLE SHOP;27        ;ELDRIDGE STREET                                   ;MANHATTAN;10002;13.2500000000000000;40.7151;-73.9938
11314;27 SHINJUKU SUSHI INC;27        ;PARK PLACE                                        ;MANHATTAN;10007;7.0000000000000000;40.7134;-74.0089
20037;27 SPORTS BAR & CAFE;2         ;WEST MOUNT EDEN AVENUE                            ;BRONX;10452;12.0000000000000000;40.8446;-73.9153
18115;28 MING'S CAFFE;28;CANAL ST;MANHATTAN;10002;18.0000000000000000;40.7143;-73.9905
2868;28 MR. MING'S CAFFE;28        ;CANAL STREET                                      ;MANHATTAN;10002;14.3333333333333333;40.7143;-73.9905
21359;28 NOODLES;417;3 AVENUE;MANHATTAN;10016;11.5000000000000000;40.7426;-73.98
13215;2A;25;AVENUE A;MANHATTAN;10009;2.0000000000000000;40.723;-73.986
13421;2 BACI PIZZERIA;345A;NOSTRAND AVE;BROOKLYN;11216;32.0000000000000000;40.6864;-73.9508
11900;2 BRO'S PIZZA;601;6TH AVE;MANHATTAN;10011;12.0000000000000000;40.7396;-73.9955
7876;2 BROS;207;EAST FORDHAM ROAD;BRONX;10458;19.5000000000000000;40.8627;-73.8962
2754;2 BROS PIZZA;113;E 125TH ST;MANHATTAN;10035;13.0000000000000000;40.805;-73.9381
14585;2 BROS PIZZA;2060      ;LEXINGTON AVENUE                                  ;MANHATTAN;10035;15.5000000000000000;40.8043;-73.9378
15566;2 BROS PIZZA;319;6TH AVE;MANHATTAN;10014;17.0000000000000000;40.7311;-74.0018
21681;2 BROS PIZZA;31;WEST   46 STREET;MANHATTAN;10036;28.6666666666666667;40.7568;-73.9802
3153;2 BROS PIZZA;395;FLATBUSH AVENUE EXTENSION;BROOKLYN;11201;23.8000000000000000;40.6892;-73.9807
9739;2 BROS PIZZA;557;8 AVENUE;MANHATTAN;10018;19.6666666666666667;40.7547;-73.992
2937;2 BROS PIZZA;601;6 AVENUE;MANHATTAN;10011;17.0000000000000000;40.7396;-73.9955
16730;2 BROS PIZZA;755       ;6 AVENUE                                          ;MANHATTAN;10010;11.0000000000000000;40.7444;-73.9921
8985;2 BUBBLES;8120;BROADWAY;QUEENS;11373;13.6666666666666667;40.743;-73.8834
15628;2 DUCK GOOSE;400;4TH AVE;BROOKLYN;11215;32.0000000000000000;40.6722;-73.9876
19313;2 HARLEM BROS PIZZA;346;W 145TH ST;MANHATTAN;10039;7.0000000000000000;40.8236;-73.9443
3203;2 IN 1 RESTAURANT;2108;FLATBUSH AVENUE;BROOKLYN;11234;8.3333333333333333;40.6184;-73.9326
17768;2ND AVE BLUE 9 BURGER;1415;2 AVENUE;MANHATTAN;10021;13.0000000000000000;40.7701;-73.9578
11627;2ND AVENUE DELI;1442;1 AVENUE;MANHATTAN;10021;10.0000000000000000;40.7695;-73.9544
5;2ND AVENUE DELI;162;EAST 33 STREET;MANHATTAN;10016;3.0000000000000000;40.7451;-73.9792
8625;2 PALMITAS MEXICAN DELI;10915;JAMAICA AVENUE;QUEENS;11418;7.0000000000000000;40.6962;-73.8385
6957;3-J RESTAURANT AND PIZZA;554A;PROSPECT AVE;BRONX;10455;19.2500000000000000;40.8123;-73.9044
8569;301 CAFE Juice and Smoothies;301;E KINGSBRIDGE RD;BRONX;10458;2.0000000000000000;40.8628;-73.8938
5410;310 - EXELSIOR;126;ROOSEVELT AVENUE;QUEENS;11368;5.0000000000000000;40.753;-73.851
1326;31ST AVENUE GYRO.;4402      ;31 AVENUE                                         ;QUEENS;11103;12.0000000000000000;40.7596;-73.9139
12725;321 ICE CREAM SHOP;288;GRAND ST;BROOKLYN;11211;5.0000000000000000;40.7129;-73.9578
14402;337 - BURGERS & DOGS;126;ROOSEVELT AVENUE;QUEENS;11368;7.0000000000000000;40.753;-73.851
7345;33 CAPTAIN'S CAFE;18;E 33RD ST;MANHATTAN;10016;5.0000000000000000;40.7472;-73.9842
18465;33 Gourmet;157       ;WEST   33 STREET                                  ;MANHATTAN;10001;19.5000000000000000;40.7503;-73.9905
17622;35 DUET;5355;WEST   35 STREET;MANHATTAN;10001;9.0000000000000000;40.7529;-73.993
1419;360 LOUNGE;13344;37 AVENUE;QUEENS;11354;5.0000000000000000;40.7605;-73.8333
15805;36TH AVE COFFEE SHOP;3402;36TH AVE;QUEENS;11106;11.0000000000000000;40.7552;-73.9274
1859;38 DELI;968;58 STREET;BROOKLYN;11219;2.0000000000000000;40.6343;-74.0045
10294;38TH STREET DINER;32        ;WEST   38 STREET                                  ;MANHATTAN;10018;16.6000000000000000;40.7514;-73.9844
6847;39 KARAOKE;820;39TH ST;BROOKLYN;11232;17.5000000000000000;40.6467;-73.9968
9089;3 DELI & GRILL;133       ;EAST   55 STREET                                  ;MANHATTAN;10022;8.3333333333333333;40.7599;-73.9702
17390;3 ESQUINAS RESTAURANT;657;FLUSHING AVE;BROOKLYN;11206;7.0000000000000000;40.7003;-73.947
13016;3E TASTE OF THAI;3416;BROADWAY;QUEENS;11106;12.0000000000000000;40.7604;-73.9226
14688;3 GUYS;1381      ;MADISON AVENUE                                    ;MANHATTAN;10029;26.0000000000000000;40.7873;-73.9539
9539;3 GUYS RESTURANT;1232;MADISON AVENUE;MANHATTAN;10128;18.7500000000000000;40.7827;-73.9578
9776;3 GUYS SUSHI;530;FOREST AVE;STATEN ISLAND;10310;12.0000000000000000;40.6301;-74.1078
16758;3 IN 1 KITCHEN;4902;FORT HAMILTON PARKWAY;BROOKLYN;11219;15.7500000000000000;40.6384;-73.998
15159;3rd & 7;3622;QUENTIN ROAD;BROOKLYN;11234;6.0000000000000000;40.6149;-73.9361
21228;3 ROOTS;159       ;FRANKLIN STREET                                   ;BROOKLYN;11222;4.0000000000000000;40.7319;-73.9581
18420;3 SHEETS SALOON;134;WEST    3 STREET;MANHATTAN;10012;13.0000000000000000;40.7307;-74.001
15786;3 SISTERS' & SHANTA'S RESTAURANT & BAKERY;10704;LIBERTY AVENUE;QUEENS;11417;10.0000000000000000;40.6832;-73.8343
16211;3 STAR JUICE CENTER;482;UTICA AVENUE;BROOKLYN;11203;7.0000000000000000;40.6619;-73.9317
